tconst,domestic,international,worldwide
tt0285487,21679.0,,21679.0
tt0285492,,3563603.0,3563603.0
tt0285531,33715436.0,47524970.0,81240406.0
tt0285566,,263944.0,263944.0
tt0285624,5161.0,,5161.0
tt0285631,,2982647.0,2982647.0
tt0285681,3300.0,,3300.0
tt0285683,,110737.0,110737.0
tt0285727,17528.0,,17528.0
tt0285728,144008.0,,144008.0
tt0285742,31273922.0,13737512.0,45011434.0
tt0285823,56359780.0,42409610.0,98769390.0
tt0285848,,87838.0,87838.0
tt0285861,1011871.0,259373.0,1271244.0
tt0285869,881950.0,,881950.0
tt0285874,,17456.0,17456.0
tt0285879,540833.0,,540833.0
tt0285964,,3629101.0,3629101.0
tt0286009,,11702020.0,11702020.0
tt0286098,,141084.0,141084.0
tt0286106,227966634.0,180281283.0,408247917.0
tt0286112,489600.0,42287160.0,42776760.0
tt0286152,,167572.0,167572.0
tt0286162,134736.0,28612.0,163348.0
tt0286179,3065921.0,303733.0,3369654.0
tt0286204,,1507221.0,1507221.0
tt0286218,2627016.0,128339.0,2755355.0
tt0286244,7007149.0,7769611.0,14776760.0
tt0286261,201546.0,2644150.0,2845696.0
tt0286306,,2270658.0,2270658.0
tt0286476,96269.0,236848.0,333117.0
tt0286482,,92940.0,92940.0
tt0286493,,97080.0,97080.0
tt0286499,32543449.0,44042379.0,76585828.0
tt0286516,1072834.0,6237011.0,7309845.0
tt0286529,,22046.0,22046.0
tt0286594,41392.0,650103.0,691495.0
tt0286635,23124.0,158538.0,181662.0
tt0286716,132177234.0,113107931.0,245285165.0
tt0286751,51420.0,267031.0,318451.0
tt0286788,36105433.0,14626706.0,50732139.0
tt0286864,,24372.0,24372.0
tt0286917,,307070.0,307070.0
tt0286947,8000.0,361194.0,369194.0
tt0286953,,343643.0,343643.0
tt0286978,41040.0,38688.0,79728.0
tt0287329,,2614.0,2614.0
tt0287364,31653.0,,31653.0
tt0287393,,2418079.0,2418079.0
tt0287439,,1641612.0,1641612.0
tt0287448,,1541790.0,1541790.0
tt0287457,16413.0,3122900.0,3139313.0
tt0287467,9357911.0,55433085.0,64790996.0
tt0287471,1656445.0,211853.0,1868298.0
tt0287544,,4399.0,4399.0
tt0287580,,59008.0,59008.0
tt0287635,1727447.0,26296116.0,28023563.0
tt0287645,455164.0,37497.0,492661.0
tt0287717,85846429.0,33876929.0,119723358.0
tt0287811,,40809.0,40809.0
tt0287914,,174720.0,174720.0
tt0287934,820.0,50239.0,51059.0
tt0287963,105090.0,129165.0,234255.0
tt0287978,102543518.0,76636200.0,179179718.0
tt0287986,73181.0,1879636.0,1952817.0
tt0288007,,3650.0,3650.0
tt0288045,22219192.0,12049509.0,34268701.0
tt0288092,,3349.0,3349.0
tt0288093,,57153.0,57153.0
tt0288167,,17935.0,17935.0
tt0288257,,5174.0,5174.0
tt0288263,,233488.0,233488.0
tt0288276,,2216230.0,2216230.0
tt0288298,,1834.0,1834.0
tt0288299,,289138.0,289138.0
tt0288330,330033.0,15131272.0,15461305.0
tt0288431,,76065.0,76065.0
tt0288477,30113491.0,38236393.0,68349884.0
tt0288520,50075.0,,50075.0
tt0288554,,72748.0,72748.0
tt0288569,,775186.0,775186.0
tt0288623,,87445.0,87445.0
tt0288861,,1496704.0,1496704.0
tt0288869,,305991.0,305991.0
tt0289043,45064915.0,40655470.0,85720385.0
tt0289054,71094.0,382660.0,453754.0
tt0289074,11907.0,,11907.0
tt0289076,,1031102.0,1031102.0
tt0289138,,308280.0,308280.0
tt0289146,,110039.0,110039.0
tt0289176,101358.0,,101358.0
tt0289181,,49665.0,49665.0
tt0289229,53715.0,79030.0,132745.0
tt0289361,,1494927.0,1494927.0
tt0289408,11412414.0,5014057.0,16426471.0
tt0289461,,63690.0,63690.0
tt0289623,,2548562.0,2548562.0
tt0289635,767373.0,1794447.0,2561820.0
tt0289668,,48821.0,48821.0
tt0289765,93149898.0,116046400.0,209196298.0
tt0289786,,165161.0,165161.0
tt0289845,,65036.0,65036.0
tt0289848,32130627.0,22872508.0,55003135.0
tt0289864,12288.0,,12288.0
tt0289879,57938693.0,38883728.0,96822421.0
tt0289889,,308641.0,308641.0
tt0289933,,386927.0,386927.0
tt0289992,19955598.0,19000000.0,38955598.0
tt0290002,279261160.0,243396776.0,522657936.0
tt0290006,,1115268.0,1115268.0
tt0290015,,336662.0,336662.0
tt0290095,50547998.0,53843625.0,104391623.0
tt0290145,465310.0,11241.0,476551.0
tt0290210,539879.0,120884.0,660763.0
tt0290212,2512846.0,925958.0,3438804.0
tt0290218,9261.0,,9261.0
tt0290249,71743.0,,71743.0
tt0290296,93383953.0,34979928.0,128363881.0
tt0290329,,15678.0,15678.0
tt0290332,10097538.0,131793.0,10229331.0
tt0290334,214949694.0,192761855.0,407711549.0
tt0290423,,12646.0,12646.0
tt0290435,,543038.0,543038.0
tt0290498,1802.0,,1802.0
tt0290591,,289762.0,289762.0
tt0290594,,516963.0,516963.0
tt0290654,,42169.0,42169.0
tt0290661,13031.0,532086.0,545117.0
tt0290662,21278.0,31184.0,52462.0
tt0290673,792200.0,5687128.0,6479328.0
tt0290747,,1123136.0,1123136.0
tt0290809,,772949.0,772949.0
tt0290823,114909.0,7966.0,122875.0
tt0290841,,22064.0,22064.0
tt0290858,4662.0,15168.0,19830.0
tt0290862,,959.0,959.0
tt0290867,,190829.0,190829.0
tt0290872,,73681.0,73681.0
tt0290879,454736.0,3828.0,458564.0
tt0290916,,8738101.0,8738101.0
tt0291003,19861.0,785894.0,805755.0
tt0291004,,12285.0,12285.0
tt0291022,,97779.0,97779.0
tt0291032,666327.0,4543228.0,5209555.0
tt0291055,,33046.0,33046.0
tt0291131,,52047.0,52047.0
tt0291167,,3460791.0,3460791.0
tt0291172,70262.0,987177.0,1057439.0
tt0291213,1238.0,28123.0,29361.0
tt0291259,,13244.0,13244.0
tt0291274,,39012.0,39012.0
tt0291320,3803.0,3773092.0,3776895.0
tt0291341,92770.0,7217436.0,7310206.0
tt0291350,262891.0,,262891.0
tt0291392,,478262.0,478262.0
tt0291395,,210565.0,210565.0
tt0291400,,9502387.0,9502387.0
tt0291502,598645.0,437875.0,1036520.0
tt0291507,,31385.0,31385.0
tt0291538,467288.0,4252493.0,4719781.0
tt0291542,,38495.0,38495.0
tt0291556,,51712.0,51712.0
tt0291579,1011102.0,4312995.0,5324097.0
tt0291753,,701377.0,701377.0
tt0291832,,4717313.0,4717313.0
tt0291905,,115566.0,115566.0
tt0291928,3020784.0,,3020784.0
tt0291943,,1598682.0,1598682.0
tt0291959,,24965.0,24965.0
tt0291988,102897.0,1137768.0,1240665.0
tt0292066,116325.0,3731639.0,3847964.0
tt0292099,,93896.0,93896.0
tt0292242,,3034779.0,3034779.0
tt0292243,6260.0,,6260.0
tt0292259,,256545.0,256545.0
tt0292466,,128834.0,128834.0
tt0292490,,316221.0,316221.0
tt0292501,10410.0,,10410.0
tt0292506,52802140.0,48389744.0,101191884.0
tt0292508,121304.0,,121304.0
tt0292527,125596.0,,125596.0
tt0292542,624757.0,8147938.0,8772695.0
tt0292610,181600.0,1259053.0,1440653.0
tt0292644,6532619.0,5300203.0,11832822.0
tt0292648,,1784740.0,1784740.0
tt0292718,,382548.0,382548.0
tt0292719,,50853.0,50853.0
tt0292720,,118884.0,118884.0
tt0292740,,227782.0,227782.0
tt0292886,866.0,1561273.0,1562139.0
tt0292895,,24450.0,24450.0
tt0292963,7084227.0,17954239.0,25038466.0
tt0293007,216335.0,10565300.0,10781635.0
tt0293082,,26026.0,26026.0
tt0293093,,276601.0,276601.0
tt0293113,55365.0,,55365.0
tt0293116,794964.0,7438225.0,8233189.0
tt0293124,,3315711.0,3315711.0
tt0293155,,1265025.0,1265025.0
tt0293191,,733742.0,733742.0
tt0293342,376000.0,495706.0,871706.0
tt0293401,,2670247.0,2670247.0
tt0293416,722932.0,3312260.0,4035192.0
tt0293484,,112442.0,112442.0
tt0293508,51268815.0,103380310.0,154649125.0
tt0293564,140125968.0,117971154.0,258097122.0
tt0293567,,785343.0,785343.0
tt0293591,,63542.0,63542.0
tt0293624,137628.0,,137628.0
tt0293654,,104241.0,104241.0
tt0293660,,2262168.0,2262168.0
tt0293662,25296447.0,18632485.0,43928932.0
tt0293685,18515.0,11016.0,29531.0
tt0293715,,365429.0,365429.0
tt0293815,33253609.0,273226.0,33526835.0
tt0293832,154642.0,,154642.0
tt0293849,,14846994.0,14846994.0
tt0293899,5000.0,,5000.0
tt0293984,,134085.0,134085.0
tt0294239,,35562.0,35562.0
tt0294251,,1027949.0,1027949.0
tt0294252,,12049825.0,12049825.0
tt0294279,,77735.0,77735.0
tt0294289,344992.0,,344992.0
tt0294357,4430101.0,7274901.0,11705002.0
tt0294431,35701.0,33233.0,68934.0
tt0294438,,3141.0,3141.0
tt0294543,,4489026.0,4489026.0
tt0294594,,1346475.0,1346475.0
tt0294662,1041228.0,4712763.0,5753991.0
tt0294677,,239363.0,239363.0
tt0294725,,1480538.0,1480538.0
tt0294806,225863.0,,225863.0
tt0294869,,772165.0,772165.0
tt0294870,29077547.0,2593073.0,31670620.0
tt0294879,,747570.0,747570.0
tt0294939,,111852.0,111852.0
tt0295001,,642165.0,642165.0
tt0295003,,86671.0,86671.0
tt0295004,40029.0,855305.0,895334.0
tt0295054,,82851.0,82851.0
tt0295152,,675025.0,675025.0
tt0295178,213307889.0,83630912.0,296938801.0
tt0295179,2494.0,114217.0,116711.0
tt0295192,,68492.0,68492.0
tt0295210,,39333.0,39333.0
tt0295238,811299.0,79203.0,890502.0
tt0295252,,11274.0,11274.0
tt0295254,13258249.0,5643766.0,18902015.0
tt0295281,,15733.0,15733.0
tt0295289,15545431.0,1886732.0,17432163.0
tt0295297,262450136.0,617152229.0,879602366.0
tt0295362,4608.0,,4608.0
tt0295368,,54185.0,54185.0
tt0295375,,6320626.0,6320626.0
tt0295423,,4358.0,4358.0
tt0295427,40388794.0,3022207.0,43411001.0
tt0295473,,8252188.0,8252188.0
tt0295480,55968.0,7396.0,63364.0
tt0295500,,4330.0,4330.0
tt0295605,31908.0,,31908.0
tt0295633,171400.0,,171400.0
tt0295661,,5153.0,5153.0
tt0295671,,317231.0,317231.0
tt0295682,50257.0,310178.0,360435.0
tt0295700,15418790.0,13231785.0,28650575.0
tt0295701,142109382.0,135339000.0,277448382.0
tt0295715,582.0,,582.0
tt0295718,,581655.0,581655.0
tt0295721,497208.0,65000000.0,65497208.0
tt0295725,1305964.0,,1305964.0
tt0295736,,6416410.0,6416410.0
tt0295743,156918.0,452624.0,609542.0
tt0295876,,218085.0,218085.0
tt0295959,,290307.0,290307.0
tt0296008,,386634.0,386634.0
tt0296099,,13595.0,13595.0
tt0296144,,2897130.0,2897130.0
tt0296145,,6687968.0,6687968.0
tt0296166,5853194.0,1924596.0,7777790.0
tt0296210,,26135.0,26135.0
tt0296547,,20353.0,20353.0
tt0296571,,63081.0,63081.0
tt0296572,57761012.0,58139522.0,115900534.0
tt0296591,,88946.0,88946.0
tt0296618,,25652.0,25652.0
tt0296619,,1449658.0,1449658.0
tt0296621,27225.0,,27225.0
tt0296625,,128138.0,128138.0
tt0296635,,4803.0,4803.0
tt0296658,9866.0,,9866.0
tt0296686,,1028516.0,1028516.0
tt0296696,,1211843.0,1211843.0
tt0296712,,373781.0,373781.0
tt0296745,6554.0,,6554.0
tt0296775,,35474.0,35474.0
tt0296809,,38537.0,38537.0
tt0296842,,727610.0,727610.0
tt0296845,405792.0,344790.0,750582.0
tt0296915,275968.0,2141253.0,2417221.0
tt0296922,,2734488.0,2734488.0
tt0297012,4064.0,,4064.0
tt0297037,27363891.0,952560.0,28316451.0
tt0297107,,9194.0,9194.0
tt0297144,17040871.0,10529205.0,27570076.0
tt0297162,15567860.0,3665420.0,19233280.0
tt0297163,,44079.0,44079.0
tt0297181,33561137.0,17825340.0,51386477.0
tt0297234,,28312.0,28312.0
tt0297284,4480744.0,16668085.0,21148829.0
tt0297301,,94063.0,94063.0
tt0297389,62062.0,,62062.0
tt0297398,,90173.0,90173.0
tt0297445,4197492.0,588592.0,4786084.0
tt0297448,,40755.0,40755.0
tt0297721,26485.0,11597.0,38082.0
tt0297722,,8344.0,8344.0
tt0297741,,446325.0,446325.0
tt0297753,8593.0,457025.0,465618.0
tt0297884,15901849.0,13126065.0,29027914.0
tt0298050,11000.0,,11000.0
tt0298071,1915.0,,1915.0
tt0298082,,2164209.0,2164209.0
tt0298083,,32433.0,32433.0
tt0298126,15290.0,98434.0,113724.0
tt0298130,129128133.0,120220800.0,249348933.0
tt0298131,734519.0,5341090.0,6075609.0
tt0298148,441226247.0,487534523.0,928760770.0
tt0298169,,54314.0,54314.0
tt0298203,116750901.0,126124177.0,242875078.0
tt0298228,20779666.0,20283310.0,41062976.0
tt0298238,18531.0,7186.0,25717.0
tt0298265,,231972.0,231972.0
tt0298296,,297835.0,297835.0
tt0298337,,2277607.0,2277607.0
tt0298351,,447360.0,447360.0
tt0298359,63652.0,,63652.0
tt0298361,4123.0,,4123.0
tt0298388,25581229.0,40068.0,25621297.0
tt0298408,3663356.0,748847.0,4412203.0
tt0298504,,1868949.0,1868949.0
tt0298513,,46289.0,46289.0
tt0298744,2063196.0,641755.0,2704951.0
tt0298786,,571291.0,571291.0
tt0298798,179751.0,,179751.0
tt0298814,31186896.0,42311715.0,73498611.0
tt0298826,,127312.0,127312.0
tt0298845,15539656.0,9843255.0,25382911.0
tt0298856,1487645.0,2699271.0,4186916.0
tt0298903,,491913.0,491913.0
tt0299027,,16645.0,16645.0
tt0299040,,928169.0,928169.0
tt0299081,,12012.0,12012.0
tt0299117,1266828.0,667669.0,1934497.0
tt0299131,,5892.0,5892.0
tt0299172,50030461.0,95327601.0,145358062.0
tt0299206,,157439.0,157439.0
tt0299458,549666.0,30320.0,579986.0
tt0299556,,161762.0,161762.0
tt0299619,,1096867.0,1096867.0
tt0299658,170687518.0,136089214.0,306776732.0
tt0299708,,749.0,749.0
tt0299863,31425.0,,31425.0
tt0299873,,33155.0,33155.0
tt0299878,,151567.0,151567.0
tt0299930,6087542.0,1178667.0,7266209.0
tt0299956,,6124122.0,6124122.0
tt0299977,53710019.0,123685538.0,177395557.0
tt0300015,1179035.0,5407306.0,6586341.0
tt0300016,,426309.0,426309.0
tt0300051,25268157.0,10224764.0,35492921.0
tt0300069,56146.0,,56146.0
tt0300140,184023.0,823724.0,1007747.0
tt0300186,,9483.0,9483.0
tt0300214,267907.0,504429.0,772336.0
tt0300237,,5744968.0,5744968.0
tt0300270,304124.0,957668.0,1261792.0
tt0300453,231879.0,3261851.0,3493730.0
tt0300471,60476872.0,27846615.0,88323487.0
tt0300523,,342984.0,342984.0
tt0300532,40390647.0,11453032.0,51843679.0
tt0300556,19481943.0,24453820.0,43935763.0
tt0300565,,10960.0,10960.0
tt0300576,,119335.0,119335.0
tt0300594,,134842.0,134842.0
tt0300620,76584.0,733659.0,810243.0
tt0300902,,7016.0,7016.0
tt0300922,11975.0,,11975.0
tt0300947,,14485.0,14485.0
tt0300949,,77028.0,77028.0
tt0301125,,50107.0,50107.0
tt0301167,2591.0,,2591.0
tt0301181,17573594.0,,17573594.0
tt0301199,8112414.0,5792352.0,13904766.0
tt0301214,,99128.0,99128.0
tt0301235,18279.0,,18279.0
tt0301245,,919629.0,919629.0
tt0301357,4064200.0,75252757.0,79316957.0
tt0301358,9376.0,,9376.0
tt0301390,196067.0,86452.0,282519.0
tt0301414,2542020.0,5185886.0,7727906.0
tt0301417,,70959.0,70959.0
tt0301429,,268489.0,268489.0
tt0301470,35667218.0,27435448.0,63102666.0
tt0301481,,18933.0,18933.0
tt0301524,113543.0,13382915.0,13496458.0
tt0301555,301447.0,,301447.0
tt0301563,,676242.0,676242.0
tt0301587,,45360.0,45360.0
tt0301684,172564.0,371948.0,544512.0
tt0301727,11689053.0,22439261.0,34128314.0
tt0301730,,1372469.0,1372469.0
tt0301771,,105715.0,105715.0
tt0301777,131451.0,,131451.0
tt0301893,2106838.0,,2106838.0
tt0301924,,40424.0,40424.0
tt0301976,343847.0,,343847.0
tt0301978,105990.0,346905.0,452895.0
tt0301992,,2955586.0,2955586.0
tt0302018,1570.0,,1570.0
tt0302280,,3025269.0,3025269.0
tt0302297,26511.0,56928.0,83439.0
tt0302309,11023.0,,11023.0
tt0302346,,3447306.0,3447306.0
tt0302382,,2245220.0,2245220.0
tt0302436,,567471.0,567471.0
tt0302463,,482926.0,482926.0
tt0302471,,3999.0,3999.0
tt0302498,4130.0,66398.0,70528.0
tt0302640,35081594.0,19557959.0,54639553.0
tt0302671,,346900.0,346900.0
tt0302674,254683.0,,254683.0
tt0302758,,58798.0,58798.0
tt0302819,,3651000.0,3651000.0
tt0302882,1734925.0,,1734925.0
tt0302886,75585093.0,11550427.0,87135520.0
tt0302889,167102.0,,167102.0
tt0303010,1015671.0,,1015671.0
tt0303021,,1044665.0,1044665.0
tt0303120,,454892.0,454892.0
tt0303162,,94261.0,94261.0
tt0303184,,856027.0,856027.0
tt0303195,,4716.0,4716.0
tt0303243,240093.0,120907.0,361000.0
tt0303251,,101124.0,101124.0
tt0303267,,481199.0,481199.0
tt0303275,,6313.0,6313.0
tt0303282,1386.0,,1386.0
tt0303297,405331.0,13610.0,418941.0
tt0303313,175710.0,,175710.0
tt0303321,220165.0,,220165.0
tt0303326,157200.0,,157200.0
tt0303334,11344.0,,11344.0
tt0303348,4658.0,,4658.0
tt0303353,1439232.0,82361.0,1521593.0
tt0303356,94874.0,51545.0,146419.0
tt0303357,,10008.0,10008.0
tt0303361,150277.0,114072.0,264349.0
tt0303392,8858.0,,8858.0
tt0303394,3541.0,,3541.0
tt0303396,11871.0,,11871.0
tt0303408,,33041.0,33041.0
tt0303661,,3016461.0,3016461.0
tt0303714,75782105.0,1281819.0,77063924.0
tt0303785,1492472.0,637718.0,2130190.0
tt0303797,353580.0,,353580.0
tt0303816,21158188.0,9395206.0,30553394.0
tt0303830,478031.0,47684.0,525715.0
tt0303917,56214.0,,56214.0
tt0303933,56399184.0,1189301.0,57588485.0
tt0303998,,62930.0,62930.0
tt0304081,160621.0,,160621.0
tt0304120,,438227.0,438227.0
tt0304126,,2022427.0,2022427.0
tt0304141,249975996.0,546270547.0,796246544.0
tt0304229,647054.0,3451559.0,4098613.0
tt0304267,10067.0,289226.0,299293.0
tt0304285,,3879492.0,3879492.0
tt0304327,,113824.0,113824.0
tt0304328,209695.0,513345.0,723040.0
tt0304363,,77618.0,77618.0
tt0304391,13152.0,1585341.0,1598493.0
tt0304415,63860942.0,77477047.0,141337989.0
tt0304417,,2212356.0,2212356.0
tt0304483,,10447.0,10447.0
tt0304513,,65526.0,65526.0
tt0304520,,240260.0,240260.0
tt0304547,,1003465.0,1003465.0
tt0304601,,66988.0,66988.0
tt0304641,,125494.0,125494.0
tt0304669,139236327.0,33618738.0,172855065.0
tt0304678,40470.0,371360.0,411830.0
tt0304692,254852.0,,254852.0
tt0304704,65171.0,46116.0,111287.0
tt0304711,7660806.0,3900000.0,11560806.0
tt0304776,,4632.0,4632.0
tt0304790,1714.0,,1714.0
tt0304808,,62221.0,62221.0
tt0304822,,31770.0,31770.0
tt0304857,151435.0,66943.0,218378.0
tt0304876,,1646.0,1646.0
tt0304897,,1445.0,1445.0
tt0304907,,117410.0,117410.0
tt0304922,,227079.0,227079.0
tt0304931,,6996083.0,6996083.0
tt0305178,64967.0,194059.0,259026.0
tt0305206,6010990.0,1975094.0,7986084.0
tt0305224,135645823.0,60100000.0,195745823.0
tt0305229,10604.0,14326.0,24930.0
tt0305357,100830111.0,158345677.0,259175788.0
tt0305392,,2805450.0,2805450.0
tt0305395,,561096.0,561096.0
tt0305396,28442574.0,4639974.0,33082548.0
tt0305438,19402.0,,19402.0
tt0305568,32686.0,7917277.0,7949963.0
tt0305569,,258137.0,258137.0
tt0305583,28909.0,,28909.0
tt0305632,16670.0,,16670.0
tt0305647,,545079.0,545079.0
tt0305669,132716677.0,32013002.0,164729679.0
tt0305711,56127162.0,45437773.0,101564935.0
tt0305777,,23878.0,23878.0
tt0305847,,999142.0,999142.0
tt0305884,,12776.0,12776.0
tt0305918,,3354.0,3354.0
tt0305923,,3848.0,3848.0
tt0305961,,249325.0,249325.0
tt0305962,,8393.0,8393.0
tt0305973,30005.0,102216.0,132221.0
tt0305981,,8579972.0,8579972.0
tt0305999,,284808.0,284808.0
tt0306009,,19094.0,19094.0
tt0306040,,28975.0,28975.0
tt0306047,110003217.0,110670000.0,220673217.0
tt0306069,1250798.0,,1250798.0
tt0306079,,118277.0,118277.0
tt0306174,,62696.0,62696.0
tt0306228,85739.0,,85739.0
tt0306359,,3734.0,3734.0
tt0306432,82916.0,2364154.0,2447070.0
tt0306444,,516712.0,516712.0
tt0306456,,2171222.0,2171222.0
tt0306522,,178123.0,178123.0
tt0306597,80906.0,,80906.0
tt0306651,,2040138.0,2040138.0
tt0306654,,3405.0,3405.0
tt0306685,34712347.0,21777211.0,56489558.0
tt0306708,,2217681.0,2217681.0
tt0306734,9081057.0,3910939.0,12991996.0
tt0306776,,5741.0,5741.0
tt0306841,42734455.0,12800000.0,55534455.0
tt0306892,,47636.0,47636.0
tt0306909,,15897574.0,15897574.0
tt0307034,,15982.0,15982.0
tt0307050,,1946505.0,1946505.0
tt0307076,,1472835.0,1472835.0
tt0307109,143121.0,,143121.0
tt0307116,,4560938.0,4560938.0
tt0307156,,7463092.0,7463092.0
tt0307189,,59035.0,59035.0
tt0307197,,5844.0,5844.0
tt0307213,,62100.0,62100.0
tt0307343,,347105.0,347105.0
tt0307351,58040.0,28237.0,86277.0
tt0307385,2200276.0,60268.0,2260544.0
tt0307440,,3618818.0,3618818.0
tt0307453,160861908.0,213721971.0,374583879.0
tt0307456,12000.0,,12000.0
tt0307479,14973382.0,15029376.0,30002758.0
tt0307538,,475852.0,475852.0
tt0307596,,90071.0,90071.0
tt0307669,,89488.0,89488.0
tt0307681,,547751.0,547751.0
tt0307683,,1128.0,1128.0
tt0307901,13084595.0,10847460.0,23932055.0
tt0307906,,3588.0,3588.0
tt0307913,3290.0,12186.0,15476.0
tt0307919,,367742.0,367742.0
tt0307923,,1052964.0,1052964.0
tt0307987,60060328.0,16430392.0,76490720.0
tt0308055,11242801.0,9475807.0,20718608.0
tt0308071,,1105759.0,1105759.0
tt0308129,2598.0,,2598.0
tt0308131,,277120.0,277120.0
tt0308208,14307963.0,5846936.0,20154899.0
tt0308224,,28740.0,28740.0
tt0308285,,36934.0,36934.0
tt0308347,,395148.0,395148.0
tt0308353,15589393.0,22496385.0,38085778.0
tt0308363,7406.0,45642.0,53048.0
tt0308365,,189893.0,189893.0
tt0308379,,1686839.0,1686839.0
tt0308383,5381908.0,17572160.0,22954068.0
tt0308411,48058.0,,48058.0
tt0308476,243936.0,236642.0,480578.0
tt0308488,226658.0,,226658.0
tt0308506,51432760.0,10842020.0,62274780.0
tt0308508,3681803.0,359785.0,4041588.0
tt0308514,732393.0,674626.0,1407019.0
tt0308567,,8547.0,8547.0
tt0308595,37757.0,822337.0,860094.0
tt0308644,51680613.0,64970000.0,116650613.0
tt0308671,123159.0,962962.0,1086121.0
tt0308672,57581.0,6197.0,63778.0
tt0308772,102471.0,,102471.0
tt0308808,3500.0,,3500.0
tt0308878,735992.0,90625.0,826617.0
tt0308903,,2637198.0,2637198.0
tt0308977,,5580.0,5580.0
tt0309047,,1887.0,1887.0
tt0309048,,1489040.0,1489040.0
tt0309061,61040.0,25823.0,86863.0
tt0309292,,2049324.0,2049324.0
tt0309320,,81245.0,81245.0
tt0309326,3200.0,,3200.0
tt0309372,504600.0,71720.0,576320.0
tt0309377,26235081.0,5559637.0,31794718.0
tt0309380,,563344.0,563344.0
tt0309390,,109611.0,109611.0
tt0309521,12024.0,,12024.0
tt0309530,20305251.0,19162860.0,39468111.0
tt0309593,46961214.0,43979915.0,90941129.0
tt0309600,43922.0,69242.0,113164.0
tt0309622,312434.0,,312434.0
tt0309698,52159536.0,38100000.0,90259536.0
tt0309725,13325.0,2666306.0,2679631.0
tt0309734,,15688.0,15688.0
tt0309751,,31204.0,31204.0
tt0309800,,1317828.0,1317828.0
tt0309817,,550211.0,550211.0
tt0309820,5791328.0,23841356.0,29632684.0
tt0309821,,747626.0,747626.0
tt0309832,,398016.0,398016.0
tt0309872,,2789920.0,2789920.0
tt0309897,,6545.0,6545.0
tt0309912,1587173.0,2064289.0,3651462.0
tt0309987,2532228.0,21619927.0,24152155.0
tt0309988,,8679.0,8679.0
tt0309992,,282790.0,282790.0
tt0310000,,2860794.0,2860794.0
tt0310001,,1013638.0,1013638.0
tt0310009,,3541.0,3541.0
tt0310149,77567.0,,77567.0
tt0310154,84299.0,237798.0,322097.0
tt0310164,27732.0,1062833.0,1090565.0
tt0310203,312824.0,27416535.0,27729359.0
tt0310230,,2209980.0,2209980.0
tt0310254,,108601.0,108601.0
tt0310261,,5420.0,5420.0
tt0310281,17781006.0,969240.0,18750246.0
tt0310313,,18387.0,18387.0
tt0310357,6886089.0,1678497.0,8564586.0
tt0310567,,292422.0,292422.0
tt0310622,,403648.0,403648.0
tt0310683,,10179.0,10179.0
tt0310775,45289.0,2000772.0,2046061.0
tt0310778,2503286.0,6821645.0,9324931.0
tt0310790,,482902.0,482902.0
tt0310793,21576018.0,36435957.0,58011975.0
tt0310910,12251640.0,10762566.0,23014206.0
tt0310924,,2451607.0,2451607.0
tt0310951,238260.0,,238260.0
tt0311008,,66656.0,66656.0
tt0311048,,17376.0,17376.0
tt0311072,,434493.0,434493.0
tt0311110,7491839.0,719669.0,8211508.0
tt0311113,93927920.0,117694615.0,211622535.0
tt0311141,,9378807.0,9378807.0
tt0311289,67406573.0,4000000.0,71406573.0
tt0311320,378382.0,,378382.0
tt0311373,,3868090.0,3868090.0
tt0311412,3617.0,,3617.0
tt0311429,66465204.0,112800000.0,179265204.0
tt0311519,921847.0,8642390.0,9564237.0
tt0311541,,43805.0,43805.0
tt0311585,,11490.0,11490.0
tt0311592,,2444889.0,2444889.0
tt0311641,,83840.0,83840.0
tt0311648,2528664.0,753657.0,3282321.0
tt0311653,,205877.0,205877.0
tt0311941,,155997.0,155997.0
tt0312004,56110897.0,138026194.0,194137091.0
tt0312014,,85249.0,85249.0
tt0312043,,656112.0,656112.0
tt0312320,,103704.0,103704.0
tt0312329,5884190.0,712321.0,6596511.0
tt0312354,,96515.0,96515.0
tt0312358,623.0,5151926.0,5152549.0
tt0312375,,14269.0,14269.0
tt0312409,,1468982.0,1468982.0
tt0312412,,73565.0,73565.0
tt0312510,21285.0,,21285.0
tt0312525,,103694.0,103694.0
tt0312528,101149285.0,32811256.0,133960541.0
tt0312549,1571504.0,7868156.0,9439660.0
tt0312563,,50748.0,50748.0
tt0312573,,403625.0,403625.0
tt0312612,,4103.0,4103.0
tt0312687,,29302.0,29302.0
tt0312841,445367.0,24507371.0,24952738.0
tt0312848,3588.0,,3588.0
tt0312926,,24325.0,24325.0
tt0312929,,6005497.0,6005497.0
tt0312941,,1827125.0,1827125.0
tt0312998,,334136.0,334136.0
tt0313021,,13607165.0,13607165.0
tt0313196,5717044.0,21279694.0,26996738.0
tt0313211,,8247.0,8247.0
tt0313250,,198457.0,198457.0
tt0313300,1755355.0,20264.0,1775619.0
tt0313411,,99895.0,99895.0
tt0313443,41088845.0,14406718.0,55495563.0
tt0313445,,2549834.0,2549834.0
tt0313542,49443628.0,30710512.0,80154140.0
tt0313579,,524286.0,524286.0
tt0313670,316319.0,3317190.0,3633509.0
tt0313724,,23386.0,23386.0
tt0313737,93354851.0,105688620.0,199043471.0
tt0313792,3212310.0,10372765.0,13585075.0
